entityName,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Arizona Cardinals,4079375 2380,4079375,56546,2380,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,3,810,7,31,1,10,44,44,PASS,0.997355,0.00121957,2.61881,2.84419,15,3,58,887,4,58,138,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 4 yards behind the line of scrimmage to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> for 40 yards. 44 yards after the catch. 3 yards after contact.,,400791597,,78873,78873,4,58,138,Touchdown Pass,true,,,,,,,,40,2015-09-27 (W3),SF 7 @ ARI 47,3,,,2748
Arizona Cardinals,4079375 2404,4079375,56546,2404,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,3,755,7,37,1,4,4,4,PASS,0.998575,0.000126037,5.463,1.00301,15,3,58,887,4,58,138,Touchdown Pass,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 4 yards downfield over the middle) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a> for 4 yards. 0 yards after the catch. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400791597,,78928,78928,4,58,138,Touchdown Pass,true,,,,,,,,4,2015-09-27 (W3),SF 7 @ ARI 47,3,,,2748
Arizona Cardinals,4079375 2671,4079375,56546,2671,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,3,465,7,38,3,1,64,64,RUSH,0.999095,0.000179939,1.40635,0.297707,17,3,73,537,7,33,273,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2468589">S. Taylor</a> rushes up the middle for 2 yards. 0 yards after contact.,,400791597,,79655,79655,7,33,273,Punt,true,,,,,,,,2,2015-09-27 (W3),SF 7 @ ARI 47,3,,,2748
Arizona Cardinals,4079375 2864,4079375,56546,2864,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,3,211,7,40,2,4,62,62,RUSH,0.999068,-0.000076015,1.58077,-0.571789,19,3,68,258,6,28,223,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> rushes outside the left tackle for 0 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2320746">M. Wilhoite</a>.,,400791597,,80248,80248,6,28,223,Punt,true,,,,,,,,0,2015-09-27 (W3),SF 7 @ ARI 47,3,,,2748
Arizona Cardinals,4079375 3188,4079375,56546,3188,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,777,7,40,1,10,79,79,RUSH,0.99907,-0.0000569278,0.768707,-0.239841,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> rushes outside the left tackle for 2 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2320746">M. Wilhoite</a>.,,400791597,,81196,81196,13,79,462,Touchdown Pass,true,,,,,,,,2,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3209,4079375,56546,3209,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,741,7,40,2,8,77,77,PASS,0.999014,0.0000489036,0.528866,1.54509,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 18 yards downfield to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2219189">J. Gresham</a> for 22 yards. 4 yards after the catch. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2096320">A. Bethea</a>.,,400791597,,81232,81232,13,79,462,Touchdown Pass,true,,,,,,,,22,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3233,4079375,56546,3233,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,702,7,40,1,10,55,55,RUSH,0.999062,-0.0000328324,2.07396,0.0615722,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> rushes towards the right guard for 5 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2310310">T. Brock</a>.,,400791597,,81271,81271,13,79,462,Touchdown Pass,true,,,,,,,,5,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3275,4079375,56546,3275,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,619,7,40,1,10,36,36,RUSH,0.999057,-0.0000048389,3.16463,0.541488,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes up the middle for 8 yards. 6 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2515665">K. Acker</a>.,,400791597,,81354,81354,13,79,462,Touchdown Pass,true,,,,,,,,8,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3296,4079375,56546,3296,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,577,7,40,2,2,28,28,RUSH,0.999052,0.0000021543,3.70612,0.380857,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the left guard for 7 yards. 4 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2096320">A. Bethea</a>.,,400791597,,81396,81396,13,79,462,Touchdown Pass,true,,,,,,,,7,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3317,4079375,56546,3317,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,538,7,40,1,10,21,21,RUSH,0.999054,-0.0000055015,4.08698,-0.0219309,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the left guard for 4 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2221522">N. Bowman</a>.,,400791597,,81435,81435,13,79,462,Touchdown Pass,true,,,,,,,,4,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3338,4079375,56546,3338,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,497,7,40,2,6,17,17,RUSH,0.999048,0.0000014498,4.06505,0.374101,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the right guard for 5 yards. 4 yards after contact.,,400791597,,81476,81476,13,79,462,Touchdown Pass,true,,,,,,,,5,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3359,4079375,56546,3359,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,455,7,40,3,1,12,12,RUSH,0.99905,0.000161705,4.43915,-1.61774,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2468589">S. Taylor</a> rushes towards the right guard for 0 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2971275">A. Armstead</a>.,,400791597,,81587,81587,13,79,462,Touchdown Pass,true,,,,,,,,0,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3380,4079375,56546,3380,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,409,7,40,4,1,12,12,RUSH,0.999212,0.000677603,2.8214,1.96352,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2468589">S. Taylor</a> rushes towards the left guard for 2 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2576048">A. Lynch</a>.,,400791597,,81633,81633,13,79,462,Touchdown Pass,true,,,,,,,,2,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3405,4079375,56546,3405,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,367,7,40,1,10,10,10,RUSH,0.999889,0.0000981605,4.78492,-0.20624,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2468589">S. Taylor</a> rushes towards the left guard for 2 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2509844">J. Tartt</a>.,,400791597,,81676,81676,13,79,462,Touchdown Pass,true,,,,,,,,2,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079375 3426,4079375,56546,3426,4079375,2015-09-27,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,47,7,Cardinals,49ers,ARI,SF,4,328,7,40,2,8,8,8,PASS,0.999987,-0.0000044398,4.57868,-0.708239,21,4,79,777,13,79,462,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass incomplete (thrown 8 yards downfield to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400791597,,81714,81714,13,79,462,Touchdown Pass,true,,,,,,,,0,2015-09-27 (W3),SF 7 @ ARI 47,4,,,2748
Arizona Cardinals,4079496 559,4079496,56561,559,4079496,2015-10-04,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,true,false,22,24,Cardinals,Rams,ARI,STL,1,340,7,0,1,1,1,1,RUSH,0.432279,-0.0130698,6.10786,-0.634029,5,1,66,512,8,62,259,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> rushes towards the left guard for -1 yards. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2266179">A. Ayers</a>.,,400791718,,74877,74877,8,62,259,Made Field Goal,true,,,,,,,,-1,2015-10-04 (W4),STL 24 @ ARI 22,1,,,2748
Arizona Cardinals,4079496 3545,4079496,56561,3545,4079496,2015-10-04,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,true,false,22,24,Cardinals,Rams,ARI,STL,4,284,24,21,2,14,23,23,PASS,0.119427,0.216677,3.38712,3.00641,21,4,80,496,8,80,218,Touchdown Pass,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 16 yards downfield to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> for 23 yards. 7 yards after the catch. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a>.,,400791718,,,,8,80,218,Touchdown Pass,true,,,,,,,,23,2015-10-04 (W4),STL 24 @ ARI 22,4,,,2748
Arizona Cardinals,4079323 2971,4079323,56575,2971,4079323,2015-10-11,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,DETROIT,DET,false,true,42,17,Cardinals,Lions,ARI,DET,3,56,35,7,1,10,87,87,RUSH,0.999082,-0.000116093,0.255582,-0.341139,19,3,87,56,3,9,112,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2309562">A. Ellington</a> rushes towards the left guard for 1yard. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2126095">S. Tulloch</a>.,,400791554,,80672,80672,3,9,112,Punt,true,,,,,,,,1,2015-10-11 (W5),ARI 42 @ DET 17,3,,,2748
Arizona Cardinals,4079323 3037,4079323,56575,3037,4079323,2015-10-11,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,DETROIT,DET,false,true,42,17,Cardinals,Lions,ARI,DET,4,900,35,7,3,1,78,78,RUSH,0.999003,-0.000112835,0.555551,-1.54354,19,3,87,56,3,9,112,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes up the middle for 0 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2089883">J. Ihedigbo</a>.,,400791554,,80893,80893,3,9,112,Punt,true,,,,,,,,0,2015-10-11 (W5),ARI 42 @ DET 17,4,,,2748
Arizona Cardinals,4079323 3397,4079323,56575,3397,4079323,2015-10-11,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,DETROIT,DET,false,true,42,17,Cardinals,Lions,ARI,DET,4,711,35,10,1,10,80,80,PASS,0.999059,-0.0000203609,0.594515,0.542342,21,4,80,711,3,80,91,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2081496">D. Stanton</a> pass complete (thrown 9 yards downfield to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a> for 10 yards. 1 yards after the catch. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2217976">G. Quin</a>.,,400791554,,81831,81831,3,80,91,Touchdown,true,,,,,,,,10,2015-10-11 (W5),ARI 42 @ DET 17,4,,,2748
Arizona Cardinals,4079323 3463,4079323,56575,3463,4079323,2015-10-11,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,DETROIT,DET,false,true,42,17,Cardinals,Lions,ARI,DET,4,631,41,10,2,3,63,63,RUSH,0.999003,0.0000609715,1.44599,5.09448,21,4,80,711,3,80,91,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2309562">A. Ellington</a> rushes outside the left tackle for 63 yards. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2309562">A. Ellington</a>.,,400791554,,81960,81960,3,80,91,Touchdown,true,,,,,,,,63,2015-10-11 (W5),ARI 42 @ DET 17,4,,,2748
Arizona Cardinals,4079323 3829,4079323,56575,3829,4079323,2015-10-11,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,DETROIT,DET,false,true,42,17,Cardinals,Lions,ARI,DET,4,411,42,10,1,10,67,67,RUSH,0.999192,0.000266781,1.28463,-0.334641,25,4,67,411,3,4,92,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2468589">S. Taylor</a> rushes towards the left guard for 1yard. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2283646">J. Cudjo</a>.,,400791554,,82854,82854,3,4,92,Punt,true,,,,,,,,1,2015-10-11 (W5),ARI 42 @ DET 17,4,,,2748
Arizona Cardinals,4079384 781,4079384,56587,781,4079384,2015-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,false,false,13,25,Cardinals,Steelers,ARI,PIT,1,214,7,0,1,10,98,98,RUSH,0.692352,-0.00483358,-0.388542,-0.158342,7,1,98,214,9,50,269,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> rushes towards the left guard for 3 yards. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2216529">A. Moats</a>.,,400791621,,63408,63408,9,50,269,Punt,true,,,,,,,,3,2015-10-18 (W6),ARI 13 @ PIT 25,1,,,2748
Arizona Cardinals,4079384 1207,4079384,56587,1207,4079384,2015-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,false,false,13,25,Cardinals,Steelers,ARI,PIT,2,681,7,0,2,6,63,63,PENALTY,0.746823,-0.0353179,1.26255,-1.32952,9,2,67,719,6,38,161,Missed Field Goal,Chop Block on <a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> Accepted. 15 yard penalty.,,400791621,,64639,64639,6,38,161,Missed Field Goal,true,,,,,,,,0,2015-10-18 (W6),ARI 13 @ PIT 25,2,,,2748
Arizona Cardinals,4079384 1266,4079384,56587,1266,4079384,2015-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,false,false,13,25,Cardinals,Steelers,ARI,PIT,2,607,7,0,1,10,34,34,PASS,0.791382,-0.0120904,3.18731,-0.471399,9,2,67,719,6,38,161,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass incomplete (thrown 33 yards downfield to the far right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2309560">J. Brown</a>.,,400791621,,64771,64771,6,38,161,Missed Field Goal,true,,,,,,,,0,2015-10-18 (W6),ARI 13 @ PIT 25,2,,,2748
Arizona Cardinals,4079384 1713,4079384,56587,1713,4079384,2015-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,false,false,13,25,Cardinals,Steelers,ARI,PIT,2,158,7,3,2,1,38,38,PASS,0.729711,-0.00259263,2.82099,0.0178042,11,2,81,366,13,68,319,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 1 yards behind the line of scrimmage to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2313797">M. Floyd</a> for 7 yards. 8 yards after the catch. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2312277">A. Blake</a>.,,400791621,,65809,65809,13,68,319,Made Field Goal,true,,,,,,,,7,2015-10-18 (W6),ARI 13 @ PIT 25,2,,,2748
Arizona Cardinals,4079384 3608,4079384,56587,3608,4079384,2015-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,false,false,13,25,Cardinals,Steelers,ARI,PIT,4,226,13,18,2,6,37,37,RUSH,0.294902,-0.0584276,2.63234,-1.01876,21,4,79,439,8,59,299,Interception,<a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> rushes up the middle for -2 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2127465">W. Gay</a>.,,400791621,,71434,71434,8,59,299,Interception,true,,,,,,,,-2,2015-10-18 (W6),ARI 13 @ PIT 25,4,,,2748
