entityName,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Arizona Cardinals,3762818 776,3762818,54874,776,3762818,2010-09-12,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,true,17,13,Cardinals,Rams,ARI,STL,1,138,0,0,2,7,57,57,RUSH,0.527246,-0.0086462,1.37507,-0.589435,7,1,60,175,10,56,241,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes up the middle for 0 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1870843">F. Robbins</a>.,,400298560,,74663,74663,10,56,241,Made Field Goal,true,,,,,,,,0,2010-09-12 (W1),ARI 17 @ STL 13,1,,,3630
Arizona Cardinals,3762818 1690,3762818,54874,1690,3762818,2010-09-12,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,true,17,13,Cardinals,Rams,ARI,STL,2,263,3,3,1,10,40,40,RUSH,0.56375,0.0479487,2.68266,1.11578,11,2,76,328,5,76,154,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes outside the left tackle for 19 yards. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1944726">O. Atogwe</a>.,,400298560,,77167,77167,5,76,154,Touchdown,true,,,,,,,,19,2010-09-12 (W1),ARI 17 @ STL 13,2,,,3630
Arizona Cardinals,3762818 1732,3762818,54874,1732,3762818,2010-09-12,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,true,17,13,Cardinals,Rams,ARI,STL,2,182,9,3,1,1,1,1,RUSH,0.667225,0.0589458,5.46048,0.997515,11,2,76,328,5,76,154,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes towards the left guard for 1yard. 1 yards after contact. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a>.,,400298560,,77249,77249,5,76,154,Touchdown,true,,,,,,,,1,2010-09-12 (W1),ARI 17 @ STL 13,2,,,3630
Arizona Cardinals,3762818 4396,3762818,54874,4396,3762818,2010-09-12,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,true,17,13,Cardinals,Rams,ARI,STL,4,88,17,13,1,10,29,29,RUSH,0.971271,-0.0511107,2.61784,-2.80673,25,4,29,88,1,5,7,Fumble,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes up the middle for 4 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2222145">L. Grant</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2155885">D. Lutui</a>. Fumble Lost by <a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a>.,,400298560,,84783,84783,1,5,7,Fumble,true,,,,,,,,4,2010-09-12 (W1),ARI 17 @ STL 13,4,,,3630
Arizona Cardinals,3762888 1432,3762888,54879,1432,3762888,2010-09-19,2,,8801,Arizona Cardinals,ARIZONA,REG,,true,ATLANTA,ATL,false,false,7,41,Cardinals,Falcons,ARI,ATL,2,530,7,17,1,10,49,49,PASS,0.250617,-0.035959,2.1287,-1.22042,8,2,80,558,4,30,109,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2013745">D. Anderson</a> sacked for a loss of 9 yards by <a href="#" data-tmn-route-type="player" data-tmn-id="2222663">S. Weatherspoon</a>. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2222663">S. Weatherspoon</a>.,,400298553,,65099,65099,4,30,109,Punt,true,,,,,,,,-9,2010-09-19 (W2),ARI 7 @ ATL 41,2,,,3630
Arizona Cardinals,3762888 2956,3762888,54879,2956,3762888,2010-09-19,2,,8801,Arizona Cardinals,ARIZONA,REG,,true,ATLANTA,ATL,false,false,7,41,Cardinals,Falcons,ARI,ATL,3,234,7,34,1,10,98,98,RUSH,0.00102836,-0.0000049509,-0.440954,0.757246,17,3,98,237,4,23,139,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes towards the right guard for 14 yards. 8 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2262090">B. Grimes</a>.,,400298553,,69559,69559,4,23,139,Punt,true,,,,,,,,14,2010-09-19 (W2),ARI 7 @ ATL 41,3,,,3630
Arizona Cardinals,3762850 234,3762850,54906,234,3762850,2010-09-26,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,OAKLAND,OAK,true,true,24,23,Cardinals,Raiders,ARI,OAK,1,760,0,7,1,10,97,97,RUSH,0.682791,0.00267889,-0.485654,0.0782406,3,1,97,760,3,5,54,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes towards the right guard for 5 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2156355">T. Branch</a>.,,400298730,,73509,73509,3,5,54,Punt,true,,,,,,,,5,2010-09-26 (W3),OAK 23 @ ARI 24,1,,,3630
Arizona Cardinals,3762850 511,3762850,54906,511,3762850,2010-09-26,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,OAKLAND,OAK,true,true,24,23,Cardinals,Raiders,ARI,OAK,1,643,7,7,1,10,45,45,RUSH,0.549431,-0.0136566,2.37493,-0.465367,5,1,65,654,3,20,109,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes up the middle for 0 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2156355">T. Branch</a>.,,400298730,,74212,74212,3,20,109,Punt,true,,,,,,,,0,2010-09-26 (W3),OAK 23 @ ARI 24,1,,,3630
Arizona Cardinals,3762850 1267,3762850,54906,1267,3762850,2010-09-26,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,OAKLAND,OAK,true,true,24,23,Cardinals,Raiders,ARI,OAK,1,108,13,10,1,10,76,76,PASS,0.400472,-0.00789276,0.934599,-0.432053,10,1,76,114,12,76,370,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2013745">D. Anderson</a> pass incomplete (thrown 14 yards downfield to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400298730,,75874,75874,12,76,370,Touchdown Pass,true,,,,,,,,0,2010-09-26 (W3),OAK 23 @ ARI 24,1,,,3630
Arizona Cardinals,3762850 1476,3762850,54906,1476,3762850,2010-09-26,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,OAKLAND,OAK,true,true,24,23,Cardinals,Raiders,ARI,OAK,2,807,13,10,4,1,23,23,RUSH,0.445134,0.0682544,2.30501,1.77412,10,1,76,114,12,76,370,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes towards the right guard for 2 yards. 0 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="2014148">T. Kelly</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2272930">R. McClain</a>.,,400298730,,76381,76381,12,76,370,Touchdown Pass,true,,,,,,,,2,2010-09-26 (W3),OAK 23 @ ARI 24,2,,,3630
