entityName,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Arizona Cardinals,3709627 719,3709627,54538,719,3709627,2009-10-11,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,HOUSTON,HOU,true,true,28,21,Cardinals,Texans,ARI,HOU,1,226,0,7,1,10,23,23,RUSH,0.819028,-0.00859274,3.64475,-0.358539,4,1,87,422,9,85,278,Fumble,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes outside the left tackle for 1yard. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2126231">B. Pollard</a>.,,400298318,,74416,74416,9,85,278,Fumble,true,,,,,,,,1,2009-10-11 (W5),HOU 21 @ ARI 28,1,,,4742
Arizona Cardinals,3709627 4385,3709627,54538,4385,3709627,2009-10-11,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,HOUSTON,HOU,true,true,28,21,Cardinals,Texans,ARI,HOU,4,40,21,28,1,10,99,99,RUSH,1,0,-0.322838,-0.157951,25,4,99,40,2,0,40,End of Game,<a href="#" data-tmn-route-type="player" data-tmn-id="1869454">K. Warner</a> rushes up the middle for 0 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2127482">A. Okoye</a>.,,400298318,,83757,83757,2,0,40,End of Game,true,,,,,,,,0,2009-10-11 (W5),HOU 21 @ ARI 28,4,,,4742
Arizona Cardinals,3709627 4423,3709627,54538,4423,3709627,2009-10-11,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,HOUSTON,HOU,true,true,28,21,Cardinals,Texans,ARI,HOU,4,37,21,28,2,10,99,99,RUSH,1,0,-0.480789,0.480789,25,4,99,40,2,0,40,End of Game,<a href="#" data-tmn-route-type="player" data-tmn-id="1869454">K. Warner</a> rushes up the middle for 0 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2127482">A. Okoye</a>.,,400298318,,83813,83813,2,0,40,End of Game,true,,,,,,,,0,2009-10-11 (W5),HOU 21 @ ARI 28,4,,,4742
Arizona Cardinals,3709645 303,3709645,54552,303,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,1,477,0,0,2,1,25,25,RUSH,0.613835,-0.0210728,3.83929,-0.847616,1,1,80,900,15,80,642,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for -1 yards. 0 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="2157828">J. Babineaux</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2080503">W. Herring</a>.,,400298233,,72865,72865,15,80,642,Touchdown Pass,true,,,,,,,,-1,2009-10-18 (W6),ARI 27 @ SEA 3,1,,,4742
Arizona Cardinals,3709645 417,3709645,54552,417,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,1,264,6,0,1,2,2,2,PASS,0.64789,0.0397257,5.63965,0.787457,1,1,80,900,15,80,642,Touchdown Pass,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="1869454">K. Warner</a> pass complete (thrown 2 yards downfield to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a> for 2 yards. 0 yards after the catch. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400298233,,73078,73078,15,80,642,Touchdown Pass,true,,,,,,,,2,2009-10-18 (W6),ARI 27 @ SEA 3,1,,,4742
Arizona Cardinals,3709645 528,3709645,54552,528,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,1,190,13,0,1,2,2,2,RUSH,0.827597,0.034336,5.6404,0.785953,2,1,23,258,3,23,71,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes towards the right guard for 2 yards. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a>. Unnecessary Roughness on <a href="#" data-tmn-route-type="player" data-tmn-id="2092963">L. Tatupu</a> Accepted. 15 yard penalty.,,400298233,,73425,73425,3,23,71,Touchdown,true,,,,,,,,2,2009-10-18 (W6),ARI 27 @ SEA 3,1,,,4742
Arizona Cardinals,3709645 841,3709645,54552,841,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,2,853,14,0,3,6,6,6,PASS,0.927758,-0.0095308,3.93548,-1.78714,4,1,23,144,7,12,226,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="1869454">K. Warner</a> sacked for a loss of 5 yards by <a href="#" data-tmn-route-type="player" data-tmn-id="1869873">P. Kerney</a>. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1869873">P. Kerney</a>.,,400298233,,74324,74324,7,12,226,Made Field Goal,true,,,,,,,,-5,2009-10-18 (W6),ARI 27 @ SEA 3,2,,,4742
Arizona Cardinals,3709645 2022,3709645,54552,2022,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,3,742,17,3,2,10,56,56,RUSH,0.941101,-0.00602035,1.19841,-0.6822,12,3,56,779,3,9,135,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes up the middle for -1 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2157828">J. Babineaux</a>.,,400298233,,78059,78059,3,9,135,Punt,true,,,,,,,,-1,2009-10-18 (W6),ARI 27 @ SEA 3,3,,,4742
Arizona Cardinals,3709645 2251,3709645,54552,2251,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,3,564,17,3,2,2,82,82,RUSH,0.945042,0.00632998,0.315909,0.273457,14,3,90,596,5,19,239,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes towards the right guard for 7 yards. 4 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2136130">J. Wilson</a>.,,400298233,,78656,78656,5,19,239,Punt,true,,,,,,,,7,2009-10-18 (W6),ARI 27 @ SEA 3,3,,,4742
Arizona Cardinals,3709645 2272,3709645,54552,2272,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,3,522,17,3,1,10,75,75,RUSH,0.951372,-0.0133486,0.589365,-0.705725,14,3,90,596,5,19,239,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes towards the right guard for -3 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2127310">D. Hawthorne</a>.,,400298233,,78697,78697,5,19,239,Punt,true,,,,,,,,-3,2009-10-18 (W6),ARI 27 @ SEA 3,3,,,4742
Arizona Cardinals,3709645 2555,3709645,54552,2555,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,3,183,17,3,1,10,16,16,PASS,0.98527,-0.00279842,4.10862,-0.443208,16,3,41,308,5,41,134,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1869454">K. Warner</a> pass incomplete (thrown 8 yards downfield to the mid left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400298233,,79344,79344,5,41,134,Touchdown Pass,true,,,,,,,,0,2009-10-18 (W6),ARI 27 @ SEA 3,3,,,4742
Arizona Cardinals,3709645 2864,3709645,54552,2864,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,4,866,24,3,1,10,75,75,RUSH,0.998146,-0.000901829,0.596286,-0.704017,18,3,86,64,8,24,306,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes towards the left guard for -3 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2080503">W. Herring</a>.,,400298233,,80189,80189,8,24,306,Punt,true,,,,,,,,-3,2009-10-18 (W6),ARI 27 @ SEA 3,4,,,4742
Arizona Cardinals,3709645 3277,3709645,54552,3277,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,4,479,24,3,3,1,45,45,RUSH,0.99906,-0.000164755,2.12087,-2.20988,20,4,54,563,3,5,137,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes outside the right tackle for -4 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2127310">D. Hawthorne</a>.,,400298233,,81281,81281,3,5,137,Punt,true,,,,,,,,-4,2009-10-18 (W6),ARI 27 @ SEA 3,4,,,4742
Arizona Cardinals,3709645 3601,3709645,54552,3601,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,4,336,27,3,1,10,48,48,RUSH,0.999432,-0.0000515811,2.12956,-0.917625,24,4,48,336,6,10,273,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes towards the left guard for -5 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2155256">A. Curry</a>.,,400298233,,82024,82024,6,10,273,Punt,true,,,,,,,,-5,2009-10-18 (W6),ARI 27 @ SEA 3,4,,,4742
Arizona Cardinals,3709645 3674,3709645,54552,3674,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,4,206,27,3,1,10,37,37,RUSH,1,-0.000551121,2.59797,-0.775648,24,4,48,336,6,10,273,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for -2 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2129315">B. Mebane</a>.,,400298233,,82154,82154,6,10,273,Punt,true,,,,,,,,-2,2009-10-18 (W6),ARI 27 @ SEA 3,4,,,4742
Arizona Cardinals,3709645 3695,3709645,54552,3695,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,4,161,27,3,2,12,39,39,RUSH,0.999449,-0.000190712,1.82232,-0.599985,24,4,48,336,6,10,273,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes towards the left guard for 0 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2127310">D. Hawthorne</a>.,,400298233,,82198,82198,6,10,273,Punt,true,,,,,,,,0,2009-10-18 (W6),ARI 27 @ SEA 3,4,,,4742
Arizona Cardinals,3709645 3733,3709645,54552,3733,3709645,2009-10-18,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,true,27,3,Cardinals,Seahawks,ARI,SEA,4,120,27,3,3,12,39,39,RUSH,0.999258,-0.000308067,1.22233,-0.62351,24,4,48,336,6,10,273,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="1962897">M. Leinart</a> rushes outside the left tackle for 1yard. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2080503">W. Herring</a>.,,400298233,,82376,82376,6,10,273,Punt,true,,,,,,,,1,2009-10-18 (W6),ARI 27 @ SEA 3,4,,,4742
Arizona Cardinals,3709584 2265,3709584,54568,2265,3709584,2009-10-25,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,false,true,24,17,Cardinals,Giants,ARI,NYG,3,704,10,14,1,7,7,7,RUSH,0.523416,0.0066585,4.89048,0.190245,18,3,55,841,7,55,222,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for 4 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2079518">B. Cofield</a>.,,400298231,,8523,8523,7,55,222,Touchdown,true,,,,,,,,4,2009-10-25 (W7),ARI 24 @ NYG 17,3,,,4742
Arizona Cardinals,3709584 2286,3709584,54568,2286,3709584,2009-10-25,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,false,true,24,17,Cardinals,Giants,ARI,NYG,3,666,10,14,2,3,3,3,RUSH,0.530074,-0.0143135,5.08072,-0.108936,18,3,55,841,7,55,222,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for 2 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="13392">A. Pierce</a>. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="2013262">J. Tuck</a>.,,400298231,,8561,8561,7,55,222,Touchdown,true,,,,,,,,2,2009-10-25 (W7),ARI 24 @ NYG 17,3,,,4742
Arizona Cardinals,3709584 2324,3709584,54568,2324,3709584,2009-10-25,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,false,true,24,17,Cardinals,Giants,ARI,NYG,3,623,16,14,3,1,1,1,RUSH,0.515761,0.0794287,4.97179,1.50429,18,3,55,841,7,55,222,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes up the middle for 1yard. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a>.,,400298231,,8732,8732,7,55,222,Touchdown,true,,,,,,,,1,2009-10-25 (W7),ARI 24 @ NYG 17,3,,,4742
Arizona Cardinals,3709584 2754,3709584,54568,2754,3709584,2009-10-25,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,false,true,24,17,Cardinals,Giants,ARI,NYG,3,212,17,14,1,5,5,5,RUSH,0.83501,-0.0258458,5.0915,-0.515959,22,3,20,249,3,20,97,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes outside the right tackle for -1 yards. 2 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="1956430">C. Blackburn</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1955427">M. Kiwanuka</a>.,,400298231,,9910,9910,3,20,97,Touchdown Pass,true,,,,,,,,-1,2009-10-25 (W7),ARI 24 @ NYG 17,3,,,4742
Arizona Cardinals,3709584 3065,3709584,54568,3065,3709584,2009-10-25,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,false,true,24,17,Cardinals,Giants,ARI,NYG,4,860,24,14,2,6,84,84,RUSH,0.911875,-0.0108235,-0.139965,-0.789538,24,4,88,880,3,2,89,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for -2 yards. 2 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="1956430">C. Blackburn</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2184780">M. Johnson</a>.,,400298231,,10677,10677,3,2,89,Punt,true,,,,,,,,-2,2009-10-25 (W7),ARI 24 @ NYG 17,4,,,4742
Arizona Cardinals,3709584 3614,3709584,54568,3614,3709584,2009-10-25,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,false,true,24,17,Cardinals,Giants,ARI,NYG,4,232,24,17,1,10,58,58,PASS,0.951764,-0.0224967,1.5126,-0.435355,28,4,58,232,3,6,60,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="1869454">K. Warner</a> pass incomplete (thrown 0 yards downfield to the far right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400298231,,12271,12271,3,6,60,Punt,true,,,,,,,,0,2009-10-25 (W7),ARI 24 @ NYG 17,4,,,4742
Arizona Cardinals,3709600 645,3709600,54580,645,3709600,2009-11-01,8,,8801,Arizona Cardinals,ARIZONA,REG,,true,CAROLINA,CAR,true,false,21,34,Cardinals,Panthers,ARI,CAR,1,165,7,0,4,1,36,36,RUSH,0.335803,0.0851639,0.901869,2.85726,2,1,81,442,11,81,395,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes outside the left tackle for 14 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2156323">S. Martin</a>.,,400298258,,77864,77864,11,81,395,Touchdown Pass,true,,,,,,,,14,2009-11-01 (W8),CAR 34 @ ARI 21,1,,,4742
Arizona Cardinals,3709600 934,3709600,54580,934,3709600,2009-11-01,8,,8801,Arizona Cardinals,ARIZONA,REG,,true,CAROLINA,CAR,true,false,21,34,Cardinals,Panthers,ARI,CAR,2,893,14,7,1,10,80,80,PASS,0.312248,0.0229064,0.36888,0.940622,4,2,80,893,4,25,98,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="1869454">K. Warner</a> pass complete (thrown 15 yards downfield to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2080560">B. Patrick</a> for 17 yards. 2 yards after the catch. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1870694">N. Diggs</a>.,,400298258,,78797,78797,4,25,98,Punt,true,,,,,,,,17,2009-11-01 (W8),CAR 34 @ ARI 21,2,,,4742
Arizona Cardinals,3709600 2659,3709600,54580,2659,3709600,2009-11-01,8,,8801,Arizona Cardinals,ARIZONA,REG,,true,CAROLINA,CAR,true,false,21,34,Cardinals,Panthers,ARI,CAR,3,444,28,7,1,5,5,5,RUSH,0.0359241,-0.00675952,5.09018,-0.379704,15,3,67,754,11,67,381,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2158865">T. Hightower</a> rushes towards the left guard for 0 yards. 0 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="1870694">N. Diggs</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2126448">J. Beason</a>.,,400298258,,83819,83819,11,67,381,Touchdown Pass,true,,,,,,,,0,2009-11-01 (W8),CAR 34 @ ARI 21,3,,,4742
