entityName,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Arizona Cardinals,4132177 404,4132177,56959,404,4132177,2016-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,true,false,13,17,Cardinals,Rams,ARI,LA,1,430,0,0,3,1,34,34,RUSH,0.582357,-0.00669169,2.9772,0.356323,3,1,86,682,11,45,355,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the left guard for 2 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2513134">A. Donald</a>.,,400874671,,74291,74291,11,45,355,Punt,true,,,,,,,,2,2016-10-02 (W4),LA 17 @ ARI 13,1,,,2621
Arizona Cardinals,4132177 935,4132177,56959,935,4132177,2016-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,true,false,13,17,Cardinals,Rams,ARI,LA,2,866,7,0,2,2,45,45,RUSH,0.333042,0.0662948,2.63477,1.92545,5,1,75,119,12,68,280,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2157860">C. Johnson</a> rushes outside the left tackle for 18 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2311069">M. Barron</a>. Unnecessary Roughness on <a href="#" data-tmn-route-type="player" data-tmn-id="2311069">M. Barron</a> Accepted. 14 yard penalty and first down.,,400874671,,75664,75664,12,68,280,Made Field Goal,true,,,,,,,,18,2016-10-02 (W4),LA 17 @ ARI 13,2,,,2621
Arizona Cardinals,4132177 3473,4132177,56959,3473,4132177,2016-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,true,false,13,17,Cardinals,Rams,ARI,LA,4,506,10,13,1,10,95,95,RUSH,0.696869,-0.0396541,-0.0993004,-0.380934,20,4,95,506,5,25,197,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the right guard for 1yard. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="3016646">E. Westbrooks</a>.,,400874671,,83179,83179,5,25,197,Punt,true,,,,,,,,1,2016-10-02 (W4),LA 17 @ ARI 13,4,,,2621
Arizona Cardinals,4132177 3494,4132177,56959,3494,4132177,2016-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,true,false,13,17,Cardinals,Rams,ARI,LA,4,466,10,13,2,9,94,94,PASS,0.657215,0.138638,-0.480234,1.95198,20,4,95,506,5,25,197,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 7 yards downfield to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2318712">J. Brown</a> for 29 yards. 22 yards after the catch. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2311069">M. Barron</a>.,,400874671,,83220,83220,5,25,197,Punt,true,,,,,,,,29,2016-10-02 (W4),LA 17 @ ARI 13,4,,,2621
Arizona Cardinals,4131989 590,4131989,56964,590,4131989,2016-10-06,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,false,true,33,21,Cardinals,49ers,ARI,SF,1,433,0,0,1,13,96,96,RUSH,0.471801,0.00417939,-0.348913,0.131789,5,1,93,433,7,32,254,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes up the middle for 6 yards. 4 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2574501">Q. Dial</a>.,,400874483,,2965,2965,7,32,254,Punt,true,,,,,,,,6,2016-10-06 (W5),ARI 33 @ SF 21,1,,,2621
Arizona Cardinals,4131989 2403,4131989,56964,2403,4131989,2016-10-06,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,false,true,33,21,Cardinals,49ers,ARI,SF,3,770,13,7,1,4,4,4,RUSH,0.698883,0.0583549,5.463,1.00301,18,3,14,895,4,14,130,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes outside the right tackle for 4 yards. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a>.,,400874483,,7627,7627,4,14,130,Touchdown,true,,,,,,,,4,2016-10-06 (W5),ARI 33 @ SF 21,3,,,2621
Arizona Cardinals,4132229 1529,4132229,56992,1529,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,2,458,3,7,3,1,4,4,RUSH,0.767457,0.0147911,4.96606,0.85718,9,2,75,726,11,75,323,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes up the middle for 2 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2577372">S. Richardson</a>.,,400874735,,5416,5416,11,75,323,Touchdown,true,,,,,,,,2,2016-10-17 (W6),NYJ 3 @ ARI 28,2,,,2621
Arizona Cardinals,4132229 1572,4132229,56992,1572,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,2,406,3,13,2,2,2,2,RUSH,0.775284,0.0516104,5.4764,0.986302,9,2,75,726,11,75,323,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes up the middle for 2 yards. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a>.,,400874735,,5503,5503,11,75,323,Touchdown,true,,,,,,,,2,2016-10-17 (W6),NYJ 3 @ ARI 28,2,,,2621
Arizona Cardinals,4132229 2995,4132229,56992,2995,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,3,328,3,20,2,2,2,2,RUSH,0.96944,0.0142231,5.47369,0.991719,17,3,68,781,14,68,457,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the right guard for 2 yards. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a>.,,400874735,,9436,9436,14,68,457,Touchdown,true,,,,,,,,2,2016-10-17 (W6),NYJ 3 @ ARI 28,3,,,2621
Arizona Cardinals,4132229 3388,4132229,56992,3388,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,3,46,3,21,1,10,89,89,RUSH,0.990598,0.000185908,0.148317,-0.0275911,19,3,89,46,14,89,446,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the left guard for 4 yards. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2977647">J. Jenkins</a>.,,400874735,,10547,10547,14,89,446,Touchdown Pass,true,,,,,,,,4,2016-10-17 (W6),NYJ 3 @ ARI 28,3,,,2621
Arizona Cardinals,4132229 3643,4132229,56992,3643,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,4,630,3,21,2,10,33,33,PASS,0.998676,-0.000187702,2.87511,-0.638974,19,3,89,46,14,89,446,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass incomplete (thrown 10 yards downfield to the mid left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2219189">J. Gresham</a>.,,400874735,,11238,11238,14,89,446,Touchdown Pass,true,,,,,,,,0,2016-10-17 (W6),NYJ 3 @ ARI 28,4,,,2621
Arizona Cardinals,4132229 4160,4132229,56992,4160,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,4,180,3,28,1,10,50,50,RUSH,1,0,1.77038,0.485659,21,4,62,260,7,38,260,End of Game,<a href="#" data-tmn-route-type="player" data-tmn-id="2309562">A. Ellington</a> rushes outside the left tackle for 13 yards. 16 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2266379">M. Gilchrist</a>.,,400874735,,12619,12619,7,38,260,End of Game,true,,,,,,,,13,2016-10-17 (W6),NYJ 3 @ ARI 28,4,,,2621
Arizona Cardinals,4132229 4181,4132229,56992,4181,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,4,131,3,28,1,10,37,37,RUSH,1,-0.000469136,2.25604,-0.395775,21,4,62,260,7,38,260,End of Game,<a href="#" data-tmn-route-type="player" data-tmn-id="2309562">A. Ellington</a> rushes up the middle for 0 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2971622">L. Williams</a>.,,400874735,,12668,12668,7,38,260,End of Game,true,,,,,,,,0,2016-10-17 (W6),NYJ 3 @ ARI 28,4,,,2621
Arizona Cardinals,4132229 4219,4132229,56992,4219,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,4,120,3,28,2,10,37,37,RUSH,0.999531,0.000234888,1.86027,-0.375884,21,4,62,260,7,38,260,End of Game,<a href="#" data-tmn-route-type="player" data-tmn-id="2468589">S. Taylor</a> rushes up the middle for 2 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2577372">S. Richardson</a>.,,400874735,,12812,12812,7,38,260,End of Game,true,,,,,,,,2,2016-10-17 (W6),NYJ 3 @ ARI 28,4,,,2621
Arizona Cardinals,4132229 4240,4132229,56992,4240,4132229,2016-10-17,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYJETS,NYJ,true,true,28,3,Cardinals,Jets,ARI,NYJ,4,75,3,28,3,8,35,35,RUSH,0.999766,0.000234249,1.48439,0.938438,21,4,62,260,7,38,260,End of Game,<a href="#" data-tmn-route-type="player" data-tmn-id="2468589">S. Taylor</a> rushes up the middle for 12 yards. 7 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2977647">J. Jenkins</a>.,,400874735,,12856,12856,7,38,260,End of Game,true,,,,,,,,12,2016-10-17 (W6),NYJ 3 @ ARI 28,4,,,2621
Arizona Cardinals,4132033 367,4132033,57006,367,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,1,593,0,0,1,10,79,79,PASS,0.497191,-0.00778025,0.681199,-0.431607,3,1,79,593,3,3,57,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass incomplete (thrown 14 yards downfield to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2219189">J. Gresham</a>.,,400874508,,2608,2608,3,3,57,Punt,true,,,,,,,,0,2016-10-23 (W7),SEA 6 @ ARI 6,1,,,2621
Arizona Cardinals,4132033 585,4132033,57006,585,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,1,479,0,0,1,10,87,87,RUSH,0.484801,0.0267301,0.251496,0.798234,5,1,87,479,9,33,345,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes up the middle for 9 yards. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2268320">K. McCray</a>.,,400874508,,3173,3173,9,33,345,Punt,true,,,,,,,,9,2016-10-23 (W7),SEA 6 @ ARI 6,1,,,2621
Arizona Cardinals,4132033 606,4132033,57006,606,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,1,434,0,0,2,1,78,78,RUSH,0.511532,-0.00586623,1.04973,-0.0449301,5,1,87,479,9,33,345,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes outside the left tackle for 5 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2268320">K. McCray</a>.,,400874508,,3219,3219,9,33,345,Punt,true,,,,,,,,5,2016-10-23 (W7),SEA 6 @ ARI 6,1,,,2621
Arizona Cardinals,4132033 946,4132033,57006,946,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,2,900,0,0,2,2,25,25,RUSH,0.614357,-0.00402931,3.83449,0.26144,7,1,33,29,6,12,129,Blocked Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes outside the right tackle for 5 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2218765">R. Sherman</a>.,,400874508,,,,6,12,129,Blocked Field Goal,true,,,,,,,,5,2016-10-23 (W7),SEA 6 @ ARI 6,2,,,2621
Arizona Cardinals,4132033 1536,4132033,57006,1536,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,2,333,0,0,2,4,36,36,RUSH,0.573323,0.00333199,2.89891,-0.205136,9,2,81,695,15,53,504,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes up the middle for 2 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2315917">B. Wagner</a>.,,400874508,,5463,5463,15,53,504,Made Field Goal,true,,,,,,,,2,2016-10-23 (W7),SEA 6 @ ARI 6,2,,,2621
Arizona Cardinals,4132033 2618,4132033,57006,2618,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,3,428,0,3,2,2,43,43,PENALTY,0.731838,0.0279643,2.74146,0.83883,13,3,76,614,9,57,346,Downs,Unnecessary Roughness on <a href="#" data-tmn-route-type="player" data-tmn-id="2317342">J. Lane</a> Accepted. 15 yard penalty and first down.,,400874508,,8610,8610,9,57,346,Downs,true,,,,,,,,0,2016-10-23 (W7),SEA 6 @ ARI 6,3,,,2621
Arizona Cardinals,4132033 2759,4132033,57006,2759,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,3,274,0,3,4,1,19,19,RUSH,0.738746,-0.100417,2.55725,-3.08395,13,3,76,614,9,57,346,Downs,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes up the middle for 0 yards. 1 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="2184638">M. Bennett</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2266675">K. Wright</a>.,,400874508,,9002,9002,9,57,346,Downs,true,,,,,,,,0,2016-10-23 (W7),SEA 6 @ ARI 6,3,,,2621
Arizona Cardinals,4132033 4727,4132033,57006,4727,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,5,402,6,6,1,10,75,75,PASS,0.578378,0.15145,0.9489,1.4915,25,5,75,402,7,69,203,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 23 yards downfield to the far right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2266168">I. Momah</a> for 27 yards. 4 yards after the catch. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2315917">B. Wagner</a>.,,400874508,,14056,14056,7,69,203,Missed Field Goal,true,,,,,,,,27,2016-10-23 (W7),SEA 6 @ ARI 6,5,,,2621
Arizona Cardinals,4132033 4835,4132033,57006,4835,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,5,262,6,6,1,5,5,5,RUSH,0.990909,0.00717869,5.32649,0.452888,25,5,75,402,7,69,203,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes outside the left tackle for 4 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2267935">E. Thomas</a>.,,400874508,,14298,14298,7,69,203,Missed Field Goal,true,,,,,,,,4,2016-10-23 (W7),SEA 6 @ ARI 6,5,,,2621
Arizona Cardinals,4132033 4861,4132033,57006,4861,4132033,2016-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,true,false,6,6,Cardinals,Seahawks,ARI,SEA,5,253,6,6,2,1,1,1,RUSH,0.998088,-0.000434967,5.77938,-0.575992,25,5,75,402,7,69,203,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the left guard for 0 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2315917">B. Wagner</a>.,,400874508,,14326,14326,7,69,203,Missed Field Goal,true,,,,,,,,0,2016-10-23 (W7),SEA 6 @ ARI 6,5,,,2621
Arizona Cardinals,4132134 96,4132134,57018,96,4132134,2016-10-30,8,,8801,Arizona Cardinals,ARIZONA,REG,,true,CAROLINA,CAR,false,false,20,30,Cardinals,Panthers,ARI,CAR,1,830,0,0,3,3,68,68,PASS,0.511006,0.012687,0.696599,0.962104,1,1,75,900,6,18,192,Fumble,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 3 yards downfield to the mid left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2219189">J. Gresham</a> for 7 yards. 4 yards after the catch. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2222128">K. Coleman</a>.,,400874625,,61481,61481,6,18,192,Fumble,true,,,,,,,,7,2016-10-30 (W8),ARI 20 @ CAR 30,1,,,2621
Arizona Cardinals,4132051 594,4132051,57044,594,4132051,2016-11-13,10,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,true,true,23,20,Cardinals,49ers,ARI,SF,1,285,0,0,1,5,5,5,RUSH,0.647219,-0.0128521,5.32384,-0.0590278,5,1,91,599,11,91,364,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2508176">D. Johnson</a> rushes towards the right guard for 2 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2096320">A. Bethea</a>.,,400874542,,78170,78170,11,91,364,Touchdown Pass,true,,,,,,,,2,2016-11-13 (W10),SF 20 @ ARI 23,1,,,2621
