entityName,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Arizona Cardinals,3823600 2711,3823600,55189,2711,3823600,2011-09-18,2,,8801,Arizona Cardinals,ARIZONA,REG,,true,WASHINGTON,WSH,false,false,21,22,Cardinals,Redskins,ARI,WSH,3,171,13,10,2,1,2,2,RUSH,0.609442,0.0651734,5.37319,1.20268,14,3,90,438,9,90,271,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes outside the right tackle for 2 yards. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a>.,,400298901,,69152,69152,9,90,271,Touchdown,true,,,,,,,,2,2011-09-18 (W2),ARI 21 @ WSH 22,3,,,3840
Arizona Cardinals,3823600 4044,3823600,55189,4044,3823600,2011-09-18,2,,8801,Arizona Cardinals,ARIZONA,REG,,true,WASHINGTON,WSH,false,false,21,22,Cardinals,Redskins,ARI,WSH,4,105,21,22,1,10,80,80,PASS,0.25971,-0.232321,0.0826189,-2.33024,22,4,80,105,1,12,6,Fumble,<a href="#" data-tmn-route-type="player" data-tmn-id="2131954">K. Kolb</a> pass complete (thrown 7 yards downfield to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2080605">C. Stuckey</a> for 12 yards. 5 yards after the catch. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2231859">B. Westbrook</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2080605">C. Stuckey</a>. Fumble Lost by <a href="#" data-tmn-route-type="player" data-tmn-id="2080605">C. Stuckey</a>.,,400298901,,72449,72449,1,12,6,Fumble,true,,,,,,,,12,2011-09-18 (W2),ARI 21 @ WSH 22,4,,,3840
Arizona Cardinals,3823634 333,3823634,55208,333,3823634,2011-09-25,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,false,10,13,Cardinals,Seahawks,ARI,SEA,1,617,0,0,2,6,66,66,PENALTY,0.562048,0.00844323,0.964893,0.512969,2,1,70,650,8,37,238,Missed Field Goal,Unnecessary Roughness on <a href="#" data-tmn-route-type="player" data-tmn-id="2223265">K. Chancellor</a> Declined. Illegal Contact on <a href="#" data-tmn-route-type="player" data-tmn-id="2079528">B. Browner</a> Accepted. 5 yard penalty and first down.,,400298899,,73432,73432,8,37,238,Missed Field Goal,true,,,,,,,,0,2011-09-25 (W3),ARI 10 @ SEA 13,1,,,3840
Arizona Cardinals,3823634 869,3823634,55208,869,3823634,2011-09-25,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,false,10,13,Cardinals,Seahawks,ARI,SEA,2,900,0,3,2,2,32,32,RUSH,0.543388,-0.0138698,3.14392,-0.554873,4,1,52,175,10,26,307,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="1956390">C. Taylor</a> rushes towards the left guard for 0 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2184664">R. Bryant</a>. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="2223265">K. Chancellor</a>.,,400298899,,75020,75020,10,26,307,Made Field Goal,true,,,,,,,,0,2011-09-25 (W3),ARI 10 @ SEA 13,2,,,3840
Arizona Cardinals,3823634 1141,3823634,55208,1141,3823634,2011-09-25,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,false,10,13,Cardinals,Seahawks,ARI,SEA,2,635,3,3,1,10,78,78,PASS,0.545518,0.0292648,0.616601,0.776549,6,2,78,635,8,78,186,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2131954">K. Kolb</a> pass complete (thrown 9 yards downfield to the far right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a> for 9 yards. 0 yards after the catch. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1951996">M. Trufant</a>.,,400298899,,75826,75826,8,78,186,Touchdown Pass,true,,,,,,,,9,2011-09-25 (W3),ARI 10 @ SEA 13,2,,,3840
Arizona Cardinals,3823634 2695,3823634,55208,2695,3823634,2011-09-25,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,false,10,13,Cardinals,Seahawks,ARI,SEA,3,291,10,13,3,1,71,71,RUSH,0.389723,-0.081154,0.821626,-1.95936,14,3,80,357,3,5,116,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222914">A. Smith</a> rushes outside the left tackle for -4 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1943532">C. Clemons</a>.,,400298899,,80137,80137,3,5,116,Punt,true,,,,,,,,-4,2011-09-25 (W3),ARI 10 @ SEA 13,3,,,3840
Arizona Cardinals,3823634 3446,3823634,55208,3446,3823634,2011-09-25,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,false,10,13,Cardinals,Seahawks,ARI,SEA,4,546,10,13,3,1,60,60,RUSH,0.398271,-0.11382,1.48367,-1.58494,20,4,80,710,11,49,390,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2222914">A. Smith</a> rushes towards the left guard for 0 yards. 0 yards after contact.,,400298899,,82318,82318,11,49,390,Missed Field Goal,true,,,,,,,,0,2011-09-25 (W3),ARI 10 @ SEA 13,4,,,3840
Arizona Cardinals,3823634 3467,3823634,55208,3467,3823634,2011-09-25,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,false,10,13,Cardinals,Seahawks,ARI,SEA,4,517,10,13,4,1,60,60,RUSH,0.28445,0.113351,-0.101272,1.85436,20,4,80,710,11,49,390,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2222914">A. Smith</a> rushes towards the left guard for 2 yards. 0 yards after contact.,,400298899,,82412,82412,11,49,390,Missed Field Goal,true,,,,,,,,2,2011-09-25 (W3),ARI 10 @ SEA 13,4,,,3840
Arizona Cardinals,3823634 3906,3823634,55208,3906,3823634,2011-09-25,3,,8801,Arizona Cardinals,ARIZONA,REG,,true,SEATTLE,SEA,false,false,10,13,Cardinals,Seahawks,ARI,SEA,4,120,10,13,4,1,39,39,PENALTY,0.317306,0.0806014,0.475654,1.76136,22,4,69,177,8,33,113,Interception,Defensive Pass Interference on <a href="#" data-tmn-route-type="player" data-tmn-id="1951996">M. Trufant</a> Accepted. 5 yard penalty and first down.,,400298899,,83406,83406,8,33,113,Interception,true,,,,,,,,0,2011-09-25 (W3),ARI 10 @ SEA 13,4,,,3840
Arizona Cardinals,3823727 2377,3823727,55221,2377,3823727,2011-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,true,false,27,31,Cardinals,Giants,ARI,NYG,3,815,10,6,1,10,66,66,PENALTY,0.355929,0.0105963,1.26374,0.262073,13,3,78,900,8,78,276,Touchdown,Defensive Holding on <a href="#" data-tmn-route-type="player" data-tmn-id="1966715">A. Ross</a> Accepted. 5 yard penalty and first down.,,400299053,,78242,78242,8,78,276,Touchdown,true,,,,,,,,0,2011-10-02 (W4),NYG 31 @ ARI 27,3,,,3840
Arizona Cardinals,3823727 2527,3823727,55221,2527,3823727,2011-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,true,false,27,31,Cardinals,Giants,ARI,NYG,3,633,10,6,1,1,1,1,PASS,0.557362,-0.0074098,5.82833,-0.331361,13,3,78,900,8,78,276,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2131954">K. Kolb</a> pass incomplete (thrown 1 yard downfield to the far right).,,400299053,,78665,78665,8,78,276,Touchdown,true,,,,,,,,0,2011-10-02 (W4),NYG 31 @ ARI 27,3,,,3840
Arizona Cardinals,3823727 2549,3823727,55221,2549,3823727,2011-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,true,false,27,31,Cardinals,Giants,ARI,NYG,3,628,10,12,2,1,1,1,RUSH,0.549952,0.0523332,5.49697,1.03295,13,3,78,900,8,78,276,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes towards the left guard for 1yard. 1 yards after contact. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a>. Personal Foul on <a href="#" data-tmn-route-type="player" data-tmn-id="1947893">J. Bridges</a> Accepted. 15 yard penalty.,,400299053,,78704,78704,8,78,276,Touchdown,true,,,,,,,,1,2011-10-02 (W4),NYG 31 @ ARI 27,3,,,3840
Arizona Cardinals,3823727 2915,3823727,55221,2915,3823727,2011-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,true,false,27,31,Cardinals,Giants,ARI,NYG,3,409,10,13,2,3,76,76,RUSH,0.65852,0.0109509,0.733298,0.219545,15,3,83,444,7,30,222,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes towards the left guard for 4 yards. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1955427">M. Kiwanuka</a>.,,400299053,,79533,79533,7,30,222,Punt,true,,,,,,,,4,2011-10-02 (W4),NYG 31 @ ARI 27,3,,,3840
Arizona Cardinals,3823727 3194,3823727,55221,3194,3823727,2011-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,true,false,27,31,Cardinals,Giants,ARI,NYG,3,180,10,19,2,1,1,1,RUSH,0.843865,0.0472147,5.49886,1.02917,17,3,5,215,2,5,40,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes towards the left guard for 1yard. 1 yards after contact. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a>.,,400299053,,80119,80119,2,5,40,Touchdown,true,,,,,,,,1,2011-10-02 (W4),NYG 31 @ ARI 27,3,,,3840
Arizona Cardinals,3823727 4016,3823727,55221,4016,3823727,2011-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,true,false,27,31,Cardinals,Giants,ARI,NYG,4,505,17,20,1,10,77,77,RUSH,0.735088,-0.0102445,0.730539,-0.0312009,21,4,77,505,6,77,189,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes towards the right guard for 4 yards. 1 yards after contact.,,400299053,,82123,82123,6,77,189,Touchdown,true,,,,,,,,4,2011-10-02 (W4),NYG 31 @ ARI 27,4,,,3840
Arizona Cardinals,3823727 4177,3823727,55221,4177,3823727,2011-10-02,4,,8801,Arizona Cardinals,ARIZONA,REG,,true,NYGIANTS,NYG,true,false,27,31,Cardinals,Giants,ARI,NYG,4,320,17,26,1,2,2,2,RUSH,0.938174,0.0459118,5.51096,1.05191,21,4,77,505,6,77,189,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes outside the left tackle for 2 yards. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a>.,,400299053,,82679,82679,6,77,189,Touchdown,true,,,,,,,,2,2011-10-02 (W4),NYG 31 @ ARI 27,4,,,3840
Arizona Cardinals,3823507 247,3823507,55233,247,3823507,2011-10-09,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,MINNESOTA,MIN,false,false,10,34,Cardinals,Vikings,ARI,MIN,1,784,0,0,1,10,97,97,RUSH,0.475601,-0.00162778,-0.333069,-0.0526234,3,1,97,784,3,-1,131,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for 4 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2082148">B. Robison</a>.,,400298896,,61884,61884,3,-1,131,Punt,true,,,,,,,,4,2011-10-09 (W5),ARI 10 @ MIN 34,1,,,3840
Arizona Cardinals,3823507 1051,3823507,55233,1051,3823507,2011-10-09,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,MINNESOTA,MIN,false,false,10,34,Cardinals,Vikings,ARI,MIN,1,153,0,28,1,10,74,74,PASS,0.0115411,0.000768935,0.947204,0.570657,11,1,74,161,5,32,169,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2131954">K. Kolb</a> pass complete (thrown 7 yards downfield to the mid left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2222385">A. Roberts</a> for 11 yards. 4 yards after the catch. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1967321">C. Greenway</a>.,,400298896,,64016,64016,5,32,169,Punt,true,,,,,,,,11,2011-10-09 (W5),ARI 10 @ MIN 34,1,,,3840
Arizona Cardinals,3823507 1076,3823507,55233,1076,3823507,2011-10-09,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,MINNESOTA,MIN,false,false,10,34,Cardinals,Vikings,ARI,MIN,1,116,0,28,1,10,63,63,PASS,0.01231,0.00233157,1.51786,0.91228,11,1,74,161,5,32,169,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2131954">K. Kolb</a> pass complete (thrown 16 yards downfield to the mid left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a> for 17 yards. 1 yards after the catch. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1966533">C. Griffin</a>.,,400298896,,64054,64054,5,32,169,Punt,true,,,,,,,,17,2011-10-09 (W5),ARI 10 @ MIN 34,1,,,3840
Arizona Cardinals,3823507 1736,3823507,55233,1736,3823507,2011-10-09,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,MINNESOTA,MIN,false,false,10,34,Cardinals,Vikings,ARI,MIN,2,391,3,28,3,1,56,56,RUSH,0.0158748,-0.00149787,1.62665,0.295438,15,2,82,525,16,45,412,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222914">A. Smith</a> rushes up the middle for 2 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="1953219">E. Henderson</a>.,,400298896,,65620,65620,16,45,412,Punt,true,,,,,,,,2,2011-10-09 (W5),ARI 10 @ MIN 34,2,,,3840
Arizona Cardinals,3823507 1874,3823507,55233,1874,3823507,2011-10-09,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,MINNESOTA,MIN,false,false,10,34,Cardinals,Vikings,ARI,MIN,2,272,3,28,1,10,34,34,RUSH,0.0180189,-0.00390844,2.9234,-0.639684,15,2,82,525,16,45,412,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for -1 yards. 0 yards after contact.,,400298896,,65961,65961,16,45,412,Punt,true,,,,,,,,-1,2011-10-09 (W5),ARI 10 @ MIN 34,2,,,3840
Arizona Cardinals,3823507 1945,3823507,55233,1945,3823507,2011-10-09,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,MINNESOTA,MIN,false,false,10,34,Cardinals,Vikings,ARI,MIN,2,194,3,28,1,10,22,22,PASS,0.0207958,-0.00420329,3.40859,-0.426197,15,2,82,525,16,45,412,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2131954">K. Kolb</a> pass incomplete (thrown 17 yards downfield over the middle) to <a href="#" data-tmn-route-type="player" data-tmn-id="2219807">R. Housler</a>.,,400298896,,66077,66077,16,45,412,Punt,true,,,,,,,,0,2011-10-09 (W5),ARI 10 @ MIN 34,2,,,3840
Arizona Cardinals,3823536 812,3823536,55261,812,3823536,2011-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,true,false,20,32,Cardinals,Steelers,ARI,PIT,1,173,7,0,1,10,93,93,RUSH,0.26135,-0.000483735,-0.12456,-0.152606,5,1,93,173,6,41,214,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for 3 yards. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2127465">W. Gay</a>.,,400299085,,74079,74079,6,41,214,Punt,true,,,,,,,,3,2011-10-23 (W7),PIT 32 @ ARI 20,1,,,3840
Arizona Cardinals,3823536 1533,3823536,55261,1533,3823536,2011-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,true,false,20,32,Cardinals,Steelers,ARI,PIT,2,445,14,0,1,10,69,69,RUSH,0.107048,0.00541996,1.15226,0.200056,9,2,80,489,13,80,409,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes towards the right guard for 6 yards. 3 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="1966258">I. Taylor</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2130736">L. Woodley</a>.,,400299085,,75972,75972,13,80,409,Touchdown,true,,,,,,,,6,2011-10-23 (W7),PIT 32 @ ARI 20,2,,,3840
Arizona Cardinals,3823536 1554,3823536,55261,1554,3823536,2011-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,true,false,20,32,Cardinals,Steelers,ARI,PIT,2,402,14,0,2,4,63,63,RUSH,0.112468,0.000411511,1.35231,-0.242675,9,2,80,489,13,80,409,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2222196">B. Wells</a> rushes up the middle for 2 yards. 2 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="2130736">L. Woodley</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2157029">L. Timmons</a>.,,400299085,,76015,76015,13,80,409,Touchdown,true,,,,,,,,2,2011-10-23 (W7),PIT 32 @ ARI 20,2,,,3840
Arizona Cardinals,3823536 1860,3823536,55261,1860,3823536,2011-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,true,false,20,32,Cardinals,Steelers,ARI,PIT,2,120,14,0,1,1,1,1,RUSH,0.189025,-0.00566791,4.51692,-0.73783,9,2,80,489,13,80,409,Touchdown,<a href="#" data-tmn-route-type="player" data-tmn-id="2222914">A. Smith</a> rushes up the middle for 0 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2196659">S. McLendon</a>.,,400299085,,76888,76888,13,80,409,Touchdown,true,,,,,,,,0,2011-10-23 (W7),PIT 32 @ ARI 20,2,,,3840
Arizona Cardinals,3823536 1885,3823536,55261,1885,3823536,2011-10-23,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,PITTSBURGH,PIT,true,false,20,32,Cardinals,Steelers,ARI,PIT,2,85,14,6,2,1,1,1,RUSH,0.183357,0.034175,3.77909,3.10319,9,2,80,489,13,80,409,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2222914">A. Smith</a> rushes towards the left guard for 1yard. 1 yards after contact. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2222914">A. Smith</a>.,,400299085,,76924,76924,13,80,409,Touchdown,true,,,,,,,,1,2011-10-23 (W7),PIT 32 @ ARI 20,2,,,3840
