entityName,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Arizona Cardinals,4001635 278,4001635,55848,278,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,1,686,0,0,1,10,80,80,RUSH,0.543952,-0.00812816,0.533159,-0.43205,2,1,80,686,10,41,340,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2180915">R. Mendenhall</a> rushes towards the left guard for 0 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2311838">R. McLeod</a>.,,400460072,,74077,74077,10,41,340,Punt,true,,,,,,,,0,2013-09-08 (W1),ARI 24 @ STL 27,1,,,3054
Arizona Cardinals,4001635 323,4001635,55848,323,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,1,622,0,0,1,10,70,70,PASS,0.557817,0.0160355,1.07657,0.606744,2,1,80,686,10,41,340,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 9 yards downfield to the far right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2313797">M. Floyd</a> for 11 yards. 2 yards after the catch. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2093225">C. Finnegan</a>.,,400460072,,74143,74143,10,41,340,Punt,true,,,,,,,,11,2013-09-08 (W1),ARI 24 @ STL 27,1,,,3054
Arizona Cardinals,4001635 751,4001635,55848,751,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,1,41,0,0,1,10,67,67,PASS,0.564436,0.0261634,1.24541,0.894747,4,1,80,150,8,80,199,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 15 yards downfield to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2166034">K. Sperry</a> for 16 yards. 1 yards after the catch. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2184710">J. Laurinaitis</a>.,,400460072,,75061,75061,8,80,199,Touchdown Pass,true,,,,,,,,16,2013-09-08 (W1),ARI 24 @ STL 27,1,,,3054
Arizona Cardinals,4001635 812,4001635,55848,812,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,2,900,0,0,2,7,48,48,PASS,0.588607,0.101714,1.97825,3.4278,4,1,80,150,8,80,199,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 41 yards downfield to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2313797">M. Floyd</a> for 44 yards. 3 yards after the catch. 3 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2093225">C. Finnegan</a>.,,400460072,,75266,75266,8,80,199,Touchdown Pass,true,,,,,,,,44,2013-09-08 (W1),ARI 24 @ STL 27,2,,,3054
Arizona Cardinals,4001635 836,4001635,55848,836,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,2,859,0,0,1,4,4,4,PASS,0.690321,-0.0115188,5.40605,-0.370154,4,1,80,150,8,80,199,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass incomplete (thrown 4 yards downfield to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400460072,,75315,75315,8,80,199,Touchdown Pass,true,,,,,,,,0,2013-09-08 (W1),ARI 24 @ STL 27,2,,,3054
Arizona Cardinals,4001635 858,4001635,55848,858,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,2,856,6,0,2,4,4,4,PASS,0.678803,0.0563168,5.03589,1.48463,4,1,80,150,8,80,199,Touchdown Pass,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 4 yards downfield to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a> for 4 yards. 0 yards after the catch. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400460072,,75352,75352,8,80,199,Touchdown Pass,true,,,,,,,,4,2013-09-08 (W1),ARI 24 @ STL 27,2,,,3054
Arizona Cardinals,4001635 1378,4001635,55848,1378,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,2,379,7,3,1,10,14,14,PASS,0.793552,-0.0241784,4.42502,-0.434352,6,2,92,680,13,80,357,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass incomplete (thrown 11 yards downfield to the mid left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400460072,,76978,76978,13,80,357,Made Field Goal,true,,,,,,,,0,2013-09-08 (W1),ARI 24 @ STL 27,2,,,3054
Arizona Cardinals,4001635 2078,4001635,55848,2078,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,3,900,10,10,1,10,80,80,PASS,0.50995,-0.0248161,0.533155,-0.432054,9,3,80,900,3,0,13,Interception,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass incomplete (thrown 3 yards downfield to the mid left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a>.,,400460072,,79441,79441,3,0,13,Interception,true,,,,,,,,0,2013-09-08 (W1),ARI 24 @ STL 27,3,,,3054
Arizona Cardinals,4001635 2247,4001635,55848,2247,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,3,837,10,13,1,10,80,80,RUSH,0.378737,0.00121579,0.533155,-0.0244861,11,3,80,837,3,9,142,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2180915">R. Mendenhall</a> rushes towards the left guard for 4 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2269152">M. Conrath</a>.,,400460072,,79896,79896,3,9,142,Punt,true,,,,,,,,4,2013-09-08 (W1),ARI 24 @ STL 27,3,,,3054
Arizona Cardinals,4001635 2662,4001635,55848,2662,4001635,2013-09-08,1,,8801,Arizona Cardinals,ARIZONA,REG,,true,STLOUIS,STL,false,false,24,27,Cardinals,Rams,ARI,STL,3,383,17,13,3,1,74,74,PASS,0.710184,0.0393162,0.675746,1.23233,14,3,83,423,11,83,316,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 3 yards downfield to the far left) to <a href="#" data-tmn-route-type="player" data-tmn-id="2079760">L. Fitzgerald</a> for 4 yards. 1 yards after the catch. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2093225">C. Finnegan</a>. Unnecessary Roughness on <a href="#" data-tmn-route-type="player" data-tmn-id="2093225">C. Finnegan</a> Accepted. 15 yard penalty and first down.,,400460072,,81054,81054,11,83,316,Touchdown Pass,true,,,,,,,,4,2013-09-08 (W1),ARI 24 @ STL 27,3,,,3054
