entityName,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Arizona Cardinals,4170776 2935,4170776,57305,2935,4170776,2017-10-08,5,,8801,Arizona Cardinals,ARIZONA,REG,,true,PHILADELPH,PHI,false,false,7,34,Cardinals,Eagles,ARI,PHI,4,900,7,31,3,1,66,66,PASS,0.00143091,-0.000628393,1.20416,-1.54072,19,3,90,92,14,58,318,Downs,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass incomplete (thrown 15 yards downfield to the far right) to <a href="#" data-tmn-route-type="player" data-tmn-id="3051806">R. Seals-Jones</a>.,,400951651,,69763,69763,14,58,318,Downs,true,,,,,,,,0,2017-10-08 (W5),ARI 7 @ PHI 34,4,,,3100
Arizona Cardinals,4170895 1363,4170895,57320,1363,4170895,2017-10-15,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,TAMPABAY,TB,true,true,38,33,Cardinals,Buccaneers,ARI,TB,2,459,0,21,1,1,1,1,RUSH,0.989367,-0.00060591,6.14967,-0.885009,7,2,70,693,10,60,362,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> rushes for 0 yards. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2221519">C. Baker</a>. Fumble  by <a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a>.,,400951770,,75607,75607,10,60,362,Made Field Goal,true,,,,,,,,0,2017-10-15 (W6),TB 33 @ ARI 38,2,,,3100
Arizona Cardinals,4170895 1412,4170895,57320,1412,4170895,2017-10-15,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,TAMPABAY,TB,true,true,38,33,Cardinals,Buccaneers,ARI,TB,2,419,0,21,2,3,3,3,RUSH,0.988761,-0.00102804,5.26466,-0.833921,7,2,70,693,10,60,362,Made Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes outside the right tackle for -1 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="3895859">J. Evans</a>.,,400951770,,75759,75759,10,60,362,Made Field Goal,true,,,,,,,,-1,2017-10-15 (W6),TB 33 @ ARI 38,2,,,3100
Arizona Cardinals,4170895 2585,4170895,57320,2585,4170895,2017-10-15,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,TAMPABAY,TB,true,true,38,33,Cardinals,Buccaneers,ARI,TB,3,305,6,31,1,10,93,93,RUSH,0.997867,0.0000148365,-0.0708522,-0.251973,15,3,93,305,6,13,223,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes up the middle for 2 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2266247">C. Conte</a>.,,400951770,,79375,79375,6,13,223,Punt,true,,,,,,,,2,2017-10-15 (W6),TB 33 @ ARI 38,3,,,3100
Arizona Cardinals,4170895 3462,4170895,57320,3462,4170895,2017-10-15,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,TAMPABAY,TB,true,true,38,33,Cardinals,Buccaneers,ARI,TB,4,442,20,37,1,1,1,1,RUSH,0.995451,0.00330541,6.15234,0.268654,20,4,1,442,1,1,5,Touchdown,Touchdown Arizona Cardinals - <a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes up the middle for 1yard. 1 yards after contact. Touchdown <a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a>. Defensive Offside on <a href="#" data-tmn-route-type="player" data-tmn-id="2221519">C. Baker</a> Declined.,,400951770,,81924,81924,1,1,5,Touchdown,true,,,,,,,,1,2017-10-15 (W6),TB 33 @ ARI 38,4,,,3100
Arizona Cardinals,4170895 4014,4170895,57320,4014,4170895,2017-10-15,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,TAMPABAY,TB,true,true,38,33,Cardinals,Buccaneers,ARI,TB,4,175,26,38,2,6,39,39,RUSH,0.998463,-0.000353113,2.26863,-0.0728301,22,4,43,182,4,8,28,Downs,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes up the middle for 0 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2514155">L. David</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="3895859">J. Evans</a>. Fumble  by <a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a>.,,400951770,,83208,83208,4,8,28,Downs,true,,,,,,,,0,2017-10-15 (W6),TB 33 @ ARI 38,4,,,3100
Arizona Cardinals,4170895 4067,4170895,57320,4067,4170895,2017-10-15,6,,8801,Arizona Cardinals,ARIZONA,REG,,true,TAMPABAY,TB,true,true,38,33,Cardinals,Buccaneers,ARI,TB,4,164,26,38,3,2,35,35,RUSH,0.99811,-0.00157722,2.1958,-1.25885,22,4,43,182,4,8,28,Downs,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes towards the right guard for 0 yards. 0 yards after contact. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="2221519">C. Baker</a>. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="3042733">K. Beckwith</a>.,,400951770,,83088,83088,4,8,28,Downs,true,,,,,,,,0,2017-10-15 (W6),TB 33 @ ARI 38,4,,,3100
Arizona Cardinals,4170714 61,4170714,57332,61,4170714,2017-10-22,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,false,false,0,33,Cardinals,Rams,ARI,LA,1,894,0,0,1,10,79,79,PASS,0.498878,0.0250489,0.681172,0.977532,1,1,79,900,9,65,296,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="1953677">C. Palmer</a> pass complete (thrown 13 yards downfield to the mid right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2219189">J. Gresham</a> for 18 yards. 5 yards after the catch. 4 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2516100">A. Ogletree</a>.,,400951593,,61565,61565,9,65,296,Missed Field Goal,true,,,,,,,,18,2017-10-22 (W7),ARI 0 @ LA 33,1,,,3100
Arizona Cardinals,4170714 85,4170714,57332,85,4170714,2017-10-22,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,false,false,0,33,Cardinals,Rams,ARI,LA,1,853,0,0,1,10,61,61,RUSH,0.523927,-0.00668776,1.6587,-0.349966,1,1,79,900,9,65,296,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes up the middle for 1yard. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2311069">M. Barron</a>.,,400951593,,61606,61606,9,65,296,Missed Field Goal,true,,,,,,,,1,2017-10-22 (W7),ARI 0 @ LA 33,1,,,3100
Arizona Cardinals,4170714 112,4170714,57332,112,4170714,2017-10-22,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,false,false,0,33,Cardinals,Rams,ARI,LA,1,816,0,0,2,9,60,60,RUSH,0.517239,-0.00622089,1.30874,-0.588553,1,1,79,900,9,65,296,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes up the middle for 0 yards. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="3046292">J. Johnson</a>.,,400951593,,61643,61643,9,65,296,Missed Field Goal,true,,,,,,,,0,2017-10-22 (W7),ARI 0 @ LA 33,1,,,3100
Arizona Cardinals,4170714 704,4170714,57332,704,4170714,2017-10-22,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,false,false,0,33,Cardinals,Rams,ARI,LA,1,178,0,3,2,4,57,57,RUSH,0.4367,-0.000197576,1.94448,-0.213831,3,1,75,254,4,20,133,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes towards the left guard for 2 yards. 2 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2469981">M. Brockers</a>.,,400951593,,63173,63173,4,20,133,Punt,true,,,,,,,,2,2017-10-22 (W7),ARI 0 @ LA 33,1,,,3100
Arizona Cardinals,4170714 3134,4170714,57332,3134,4170714,2017-10-22,7,,8801,Arizona Cardinals,ARIZONA,REG,,true,LARAMS,LA,false,false,0,33,Cardinals,Rams,ARI,LA,3,117,0,26,2,10,47,47,PASS,0.00110929,-0.000131984,1.9854,-1.02766,18,3,47,121,6,9,176,Punt,<a href="#" data-tmn-route-type="player" data-tmn-id="2081496">D. Stanton</a> sacked for a loss of 5 yards by <a href="#" data-tmn-route-type="player" data-tmn-id="3016646">E. Westbrooks</a>. 0 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="3016646">E. Westbrooks</a>.,,400951593,,69759,69759,6,9,176,Punt,true,,,,,,,,-5,2017-10-22 (W7),ARI 0 @ LA 33,3,,,3100
Arizona Cardinals,4170909 61,4170909,57362,61,4170909,2017-11-05,9,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,false,true,20,10,Cardinals,49ers,ARI,SF,1,896,0,0,1,10,80,80,PASS,0.497523,0.0846708,0.627412,2.95257,1,1,80,900,5,60,119,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2081496">D. Stanton</a> pass complete (thrown 38 yards downfield to the far right) to <a href="#" data-tmn-route-type="player" data-tmn-id="2318712">J. Brown</a> for 52 yards. 14 yards after the catch. 5 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="3122630">A. Witherspoon</a>.,,400951763,,75974,75974,5,60,119,Missed Field Goal,true,,,,,,,,52,2017-11-05 (W9),ARI 20 @ SF 10,1,,,3100
Arizona Cardinals,4170909 90,4170909,57362,90,4170909,2017-11-05,9,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,false,true,20,10,Cardinals,49ers,ARI,SF,1,865,0,0,1,10,28,28,RUSH,0.582194,0.0232127,3.57998,0.382028,1,1,80,900,5,60,119,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes towards the right guard for 7 yards. 4 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2516209">E. Reid</a>.,,400951763,,76018,76018,5,60,119,Missed Field Goal,true,,,,,,,,7,2017-11-05 (W9),ARI 20 @ SF 10,1,,,3100
Arizona Cardinals,4170909 115,4170909,57362,115,4170909,2017-11-05,9,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,false,true,20,10,Cardinals,49ers,ARI,SF,1,834,0,0,2,3,21,21,RUSH,0.605407,-0.00577034,3.96201,-0.381487,1,1,80,900,5,60,119,Missed Field Goal,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes towards the right guard for 1yard. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="2979652">E. Harold</a>.,,400951763,,76049,76049,5,60,119,Missed Field Goal,true,,,,,,,,1,2017-11-05 (W9),ARI 20 @ SF 10,1,,,3100
Arizona Cardinals,4170909 271,4170909,57362,271,4170909,2017-11-05,9,,8801,Arizona Cardinals,ARIZONA,REG,,true,SANFRNCSCO,SF,false,true,20,10,Cardinals,49ers,ARI,SF,1,698,0,0,1,6,6,6,RUSH,0.624213,-0.00782379,5.19584,-0.252609,3,1,6,698,3,6,83,Touchdown Pass,<a href="#" data-tmn-route-type="player" data-tmn-id="2155370">A. Peterson</a> rushes up the middle for 1yard. 1 yards after contact. Tackle by <a href="#" data-tmn-route-type="player" data-tmn-id="3054844">R. Foster</a>. Assist by <a href="#" data-tmn-route-type="player" data-tmn-id="3122630">A. Witherspoon</a>.,,400951763,,76491,76491,3,6,83,Touchdown Pass,true,,,,,,,,1,2017-11-05 (W9),ARI 20 @ SF 10,1,,,3100
